tweetId,isRetweet,time,text,replies,retweets,likes,entries,query_keywords,hashtags,urls,photos,videos
1247854007118368768,False,2020-04-08 19:49:13,"Quand on parle de la Fée des Dents, on a rarement à l'arrivée ce qu'on a imaginé au départ. #COVID19 #COVIDー19 #Covid_19 #coronavirus pic.twitter.com/9wTBCGK2uF",0,0,0,"{'hashtags': ['#COVID19', '#COVIDー19', '#Covid_19', '#coronavirus'], 'urls': [], 'photos': [], 'videos': [{'id': 'EVFEmYhXYAEXBUo'}]}",#Covid19,"['#COVID19', '#COVIDー19', '#Covid_19', '#coronavirus']",[],[],[{'id': 'EVFEmYhXYAEXBUo'}]
1247854006472454144,False,2020-04-08 19:49:13,"I'm now a #COVID19NurseSafety Ambassador. I'll use #Nursing & Infection Control best practices to decrease the spread of #COVID19, protect myself, and protect my patients. I challenge (tag 20 Nurses/CNAs) to take the #COVID19NurseSafety Challenge: https://www.intelycare.com/covid-19/training/ … pic.twitter.com/ak1RvUDKv2",0,0,0,"{'hashtags': ['#COVID19NurseSafety', '#Nursing', '#COVID19', '#COVID19NurseSafety'], 'urls': ['https://www.intelycare.com/covid-19/training/'], 'photos': ['https://pbs.twimg.com/media/EVFEmPTWoAMLpLJ.jpg'], 'videos': []}",#Covid19,"['#COVID19NurseSafety', '#Nursing', '#COVID19', '#COVID19NurseSafety']",['https://www.intelycare.com/covid-19/training/'],['https://pbs.twimg.com/media/EVFEmPTWoAMLpLJ.jpg'],[]
1247854029490671618,False,2020-04-08 19:49:19,"One element of the World Order of the 20th century was undoubtedly the United Nations and the opportunities different nations had to influence and bring agendas to the table there. From where I stand, the mismanagement of #Covid19 by @WHO will probably initiate a broad rethink.",1,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247854028341608454,False,2020-04-08 19:49:19,MTA says 41 employees have now died from #COVID19 https://twitter.com/JustinBrannan/status/1247612138530705411 …,0,0,0,"{'hashtags': ['#COVID19', '#BayRidge', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#BayRidge', '#COVID19']",[],[],[]
1247854026630270976,False,2020-04-08 19:49:18,"Russian roulette popular in Sweden. 
Who gets a ventilator, when suffocating?
Forecasts in and out of Sweden come to different results how many will become severely sick.

#COVID19 #CoronaVirusSverige #folkhaelsomyndigheten
#tegnell https://covid19.healthdata.org/sweden?fbclid=IwAR0FYk8YXWZZOOhIXORxAoVvfPFnCEeftmRUnLSBgXillRsuufaD9z53Ko0 …",0,0,0,"{'hashtags': ['#COVID19', '#CoronaVirusSverige', '#folkhaelsomyndigheten', '#tegnell'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#CoronaVirusSverige', '#folkhaelsomyndigheten', '#tegnell']",[],[],[]
1247854026374492160,False,2020-04-08 19:49:18,Miercoles Santo Dalas #FelizMiercoles #SomosMúsica Felipe Gonzalez Ibai #DíaPuebloGitano #ApagaLaQuintana #COVIDー19 #COVID19 https://twitter.com/mercedes18601/status/1247816394034593792 …,0,0,0,"{'hashtags': ['#FelizMiercoles', '#SomosMúsica', '#DíaPuebloGitano', '#ApagaLaQuintana', '#COVIDー19', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#FelizMiercoles', '#SomosMúsica', '#DíaPuebloGitano', '#ApagaLaQuintana', '#COVIDー19', '#COVID19']",[],[],[]
1247854022486134786,False,2020-04-08 19:49:17,"Operated on the eye of a TWO YEAR OLD child today who developed trauma due to bursting of FIRECRACKERS three days back.
There's no treatment for #Covid19 so far, but there has never been one for stupidity!
And this stupidity will take the entire humanity down one day!",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247854021630722048,False,2020-04-08 19:49:17,"Kaduna State Commander of Man O' War Nigeria on live radio program today Tuesday 7th April 2020 at Vision FM radio station senstizing the general populace on COVID-19 pandemic @NOA_Nigeria @FMICNigeria @NGRPresident
#COVID19
#StayHomeSaveLives pic.twitter.com/9xzdj54VZX",0,0,0,"{'hashtags': ['#COVID19', '#StayHomeSaveLives'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEnPtX0AAIXYC.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#StayHomeSaveLives']",[],['https://pbs.twimg.com/media/EVFEnPtX0AAIXYC.jpg'],[]
1247854018916827138,False,2020-04-08 19:49:16,"Equity benchmark #Sensex ended over 173 points lower after a highly volatile session as investors remained jittery on concerns over the Covid-19 pandemic. 

#Nifty #Business #Viral #ViralNews #Sakalnews #Sakal #SakalMedia #Coronavirus #Corona #Covid19
https://www.sakaltimes.com/business/sensex-ends-173-pts-lower-nifty-sheds-43-points-48417 …",0,0,0,"{'hashtags': ['#Sensex', '#Nifty', '#Business', '#Viral', '#ViralNews', '#Sakalnews', '#Sakal', '#SakalMedia', '#Coronavirus', '#Corona', '#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Sensex', '#Nifty', '#Business', '#Viral', '#ViralNews', '#Sakalnews', '#Sakal', '#SakalMedia', '#Coronavirus', '#Corona', '#Covid19']",[],[],[]
1247854018640187395,False,2020-04-08 19:49:16,"Au final plus on a de #masques en stock et plus ils deviennent utiles.
#COVID19",0,0,0,"{'hashtags': ['#masques', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#masques', '#COVID19']",[],[],[]
1247854018141081600,False,2020-04-08 19:49:16,"Some dope new art from @at_patrol!!! Go follow the page!!!!
#NewArt #supermoon #COVID19 #coronavirus #SocialDistancing #StayHomeSaveLives https://twitter.com/at_patrol/status/1247589474609086466 …",0,0,0,"{'hashtags': ['#NewArt', '#supermoon', '#COVID19', '#coronavirus', '#SocialDistancing', '#StayHomeSaveLives', '#NewProfilePic'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#NewArt', '#supermoon', '#COVID19', '#coronavirus', '#SocialDistancing', '#StayHomeSaveLives', '#NewProfilePic']",[],[],[]
1247854017096617986,False,2020-04-08 19:49:16," Ferreras pidiendo la dimisión de @salvadorilla por su gestión de la crisis del #COVID19 ¡¡CÍNICO!!

14.555 muertos 

#GobiernoCriminal
#GobiernoDimisiónYA https://twitter.com/elaguijon_/status/1247642322550116352 …",0,0,0,"{'hashtags': ['#COVID19', '#GobiernoCriminal', '#GobiernoDimisiónYA'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#GobiernoCriminal', '#GobiernoDimisiónYA']",[],[],[]
1247854016706600960,False,2020-04-08 19:49:16,"If this fight against #COVID19 is indeed a war as Trump says, then he is its first #warcriminal.",0,0,0,"{'hashtags': ['#COVID19', '#warcriminal'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#warcriminal']",[],[],[]
1247854016329068545,False,2020-04-08 19:49:16,"#Belgique - Grâce au #Covid19, l'Âge d'Or commencera en 2021 ! L'info ne vient pas de Mme #Irma, tarots et boule de cristal, foire du Midi, mais de notre très sérieuse #RTBF. Il faut donc le croire ! Alleluia ! https://www.rtbf.be/info/belgique/detail_le-v-de-l-economie-belge-a-cause-du-covid-19-8-de-chute-en-2020-rebond-de-8-6-en-2021?id=10478296 …",0,0,0,"{'hashtags': ['#Belgique', '#Covid19', '#Irma', '#RTBF'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Belgique', '#Covid19', '#Irma', '#RTBF']",[],[],[]
1247854014689148928,False,2020-04-08 19:49:15,"New guidelines issued by ILO and UNICEF call on enterprises to do more to support working families during the pandemic.  https://uni.cf/2JUBPQN 
#COVID19 #Family",0,0,0,"{'hashtags': ['#COVID19', '#Family'], 'urls': ['https://uni.cf/2JUBPQN'], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#Family']",['https://uni.cf/2JUBPQN'],[],[]
1247854013879660544,False,2020-04-08 19:49:15,#journeemondialedelasante Hommage aux #soignants #soignantes héroïques et aux personnes en premières lignes pendant cette crise #COVID19.  MERCI à toutes celles et ceux qui prennent soin de notre santé et font preuve d'un #courage sans faille  #CoopVSCovid,0,0,0,"{'hashtags': ['#journeemondialedelasante', '#soignants', '#soignantes', '#COVID19', '#courage', '#CoopVSCovid'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#journeemondialedelasante', '#soignants', '#soignantes', '#COVID19', '#courage', '#CoopVSCovid']",[],[],[]
1247854011564404741,False,2020-04-08 19:49:15,"#Científicos #argentinos #descifraron el #genoma del Covid-19 local
https://cunadelanoticia.com/?p=179303  #Coronavirus #COVID19 #CoronavirusArgentina #CuarentenaTotal pic.twitter.com/H3ZzrayEE7",0,0,0,"{'hashtags': ['#Científicos', '#argentinos', '#descifraron', '#genoma', '#Coronavirus', '#COVID19', '#CoronavirusArgentina', '#CuarentenaTotal'], 'urls': ['https://cunadelanoticia.com/?p=179303'], 'photos': ['https://pbs.twimg.com/media/EVFElHZWkAI9hnx.jpg'], 'videos': []}",#Covid19,"['#Científicos', '#argentinos', '#descifraron', '#genoma', '#Coronavirus', '#COVID19', '#CoronavirusArgentina', '#CuarentenaTotal']",['https://cunadelanoticia.com/?p=179303'],['https://pbs.twimg.com/media/EVFElHZWkAI9hnx.jpg'],[]
1247854010893246465,False,2020-04-08 19:49:14,Let's pray together again... today 12:30 pm..! #COVID19 #coronavirus #COVID #WednesdayWisdom @BShERT_Brooklyn @EastMidwoodJC @TCCNewYork pic.twitter.com/Oz9YfXWkZe,0,0,0,"{'hashtags': ['#COVID19', '#coronavirus', '#COVID', '#WednesdayWisdom'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEmRBXkAM2eCc.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#coronavirus', '#COVID', '#WednesdayWisdom']",[],['https://pbs.twimg.com/media/EVFEmRBXkAM2eCc.jpg'],[]
1247854009441869824,False,2020-04-08 19:49:14,"-Permen Menkes tentang PSBB, 
-Tambahan alokasi dana sebesar 405,1 T,
-dan keputusan menteri hukum dan HAM tentang Pengeluaran dan Pembebasan Narapidana dan Anak melalui Asimilasi dan Integrasi dalam rangka Pencegahan dan Penanggulangan Penyebaran #COVID19
#BersamaLawanCorona",0,0,0,"{'hashtags': ['#COVID19', '#BersamaLawanCorona'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#BersamaLawanCorona']",[],[],[]
1247854008787595269,False,2020-04-08 19:49:14,"Robin Hood: Prince of Thieves & Yarra Burn Prosecco on a Wednesday 

How’s your lockdown going?

#covid19 #coronavirus #lockdown #staythefuckhome #stayhome pic.twitter.com/v7NoCIQbl4",0,0,0,"{'hashtags': ['#covid19', '#coronavirus', '#lockdown', '#staythefuckhome', '#stayhome'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEmaFUEAAwpWk.jpg'], 'videos': []}",#Covid19,"['#covid19', '#coronavirus', '#lockdown', '#staythefuckhome', '#stayhome']",[],['https://pbs.twimg.com/media/EVFEmaFUEAAwpWk.jpg'],[]
1247854007118368768,False,2020-04-08 19:49:13,"Quand on parle de la Fée des Dents, on a rarement à l'arrivée ce qu'on a imaginé au départ. #COVID19 #COVIDー19 #Covid_19 #coronavirus pic.twitter.com/9wTBCGK2uF",0,0,0,"{'hashtags': ['#COVID19', '#COVIDー19', '#Covid_19', '#coronavirus'], 'urls': [], 'photos': [], 'videos': [{'id': 'EVFEmYhXYAEXBUo'}]}",#Covid19,"['#COVID19', '#COVIDー19', '#Covid_19', '#coronavirus']",[],[],[{'id': 'EVFEmYhXYAEXBUo'}]
1247854006472454144,False,2020-04-08 19:49:13,"I'm now a #COVID19NurseSafety Ambassador. I'll use #Nursing & Infection Control best practices to decrease the spread of #COVID19, protect myself, and protect my patients. I challenge (tag 20 Nurses/CNAs) to take the #COVID19NurseSafety Challenge: https://www.intelycare.com/covid-19/training/ … pic.twitter.com/ak1RvUDKv2",0,0,0,"{'hashtags': ['#COVID19NurseSafety', '#Nursing', '#COVID19', '#COVID19NurseSafety'], 'urls': ['https://www.intelycare.com/covid-19/training/'], 'photos': ['https://pbs.twimg.com/media/EVFEmPTWoAMLpLJ.jpg'], 'videos': []}",#Covid19,"['#COVID19NurseSafety', '#Nursing', '#COVID19', '#COVID19NurseSafety']",['https://www.intelycare.com/covid-19/training/'],['https://pbs.twimg.com/media/EVFEmPTWoAMLpLJ.jpg'],[]
1247854029490671618,False,2020-04-08 19:49:19,"One element of the World Order of the 20th century was undoubtedly the United Nations and the opportunities different nations had to influence and bring agendas to the table there. From where I stand, the mismanagement of #Covid19 by @WHO will probably initiate a broad rethink.",1,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247854028341608454,False,2020-04-08 19:49:19,MTA says 41 employees have now died from #COVID19 https://twitter.com/JustinBrannan/status/1247612138530705411 …,0,0,0,"{'hashtags': ['#COVID19', '#BayRidge', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#BayRidge', '#COVID19']",[],[],[]
1247854026630270976,False,2020-04-08 19:49:18,"Russian roulette popular in Sweden. 
Who gets a ventilator, when suffocating?
Forecasts in and out of Sweden come to different results how many will become severely sick.

#COVID19 #CoronaVirusSverige #folkhaelsomyndigheten
#tegnell https://covid19.healthdata.org/sweden?fbclid=IwAR0FYk8YXWZZOOhIXORxAoVvfPFnCEeftmRUnLSBgXillRsuufaD9z53Ko0 …",0,0,0,"{'hashtags': ['#COVID19', '#CoronaVirusSverige', '#folkhaelsomyndigheten', '#tegnell'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#CoronaVirusSverige', '#folkhaelsomyndigheten', '#tegnell']",[],[],[]
1247854026374492160,False,2020-04-08 19:49:18,Miercoles Santo Dalas #FelizMiercoles #SomosMúsica Felipe Gonzalez Ibai #DíaPuebloGitano #ApagaLaQuintana #COVIDー19 #COVID19 https://twitter.com/mercedes18601/status/1247816394034593792 …,0,0,0,"{'hashtags': ['#FelizMiercoles', '#SomosMúsica', '#DíaPuebloGitano', '#ApagaLaQuintana', '#COVIDー19', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#FelizMiercoles', '#SomosMúsica', '#DíaPuebloGitano', '#ApagaLaQuintana', '#COVIDー19', '#COVID19']",[],[],[]
1247854022486134786,False,2020-04-08 19:49:17,"Operated on the eye of a TWO YEAR OLD child today who developed trauma due to bursting of FIRECRACKERS three days back.
There's no treatment for #Covid19 so far, but there has never been one for stupidity!
And this stupidity will take the entire humanity down one day!",0,0,0,"{'hashtags': ['#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#Covid19'],[],[],[]
1247854021630722048,False,2020-04-08 19:49:17,"Kaduna State Commander of Man O' War Nigeria on live radio program today Tuesday 7th April 2020 at Vision FM radio station senstizing the general populace on COVID-19 pandemic @NOA_Nigeria @FMICNigeria @NGRPresident
#COVID19
#StayHomeSaveLives pic.twitter.com/9xzdj54VZX",0,0,0,"{'hashtags': ['#COVID19', '#StayHomeSaveLives'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEnPtX0AAIXYC.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#StayHomeSaveLives']",[],['https://pbs.twimg.com/media/EVFEnPtX0AAIXYC.jpg'],[]
1247854018916827138,False,2020-04-08 19:49:16,"Equity benchmark #Sensex ended over 173 points lower after a highly volatile session as investors remained jittery on concerns over the Covid-19 pandemic. 

#Nifty #Business #Viral #ViralNews #Sakalnews #Sakal #SakalMedia #Coronavirus #Corona #Covid19
https://www.sakaltimes.com/business/sensex-ends-173-pts-lower-nifty-sheds-43-points-48417 …",0,0,0,"{'hashtags': ['#Sensex', '#Nifty', '#Business', '#Viral', '#ViralNews', '#Sakalnews', '#Sakal', '#SakalMedia', '#Coronavirus', '#Corona', '#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Sensex', '#Nifty', '#Business', '#Viral', '#ViralNews', '#Sakalnews', '#Sakal', '#SakalMedia', '#Coronavirus', '#Corona', '#Covid19']",[],[],[]
1247854018640187395,False,2020-04-08 19:49:16,"Au final plus on a de #masques en stock et plus ils deviennent utiles.
#COVID19",0,0,0,"{'hashtags': ['#masques', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#masques', '#COVID19']",[],[],[]
1247854018141081600,False,2020-04-08 19:49:16,"Some dope new art from @at_patrol!!! Go follow the page!!!!
#NewArt #supermoon #COVID19 #coronavirus #SocialDistancing #StayHomeSaveLives https://twitter.com/at_patrol/status/1247589474609086466 …",0,0,0,"{'hashtags': ['#NewArt', '#supermoon', '#COVID19', '#coronavirus', '#SocialDistancing', '#StayHomeSaveLives', '#NewProfilePic'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#NewArt', '#supermoon', '#COVID19', '#coronavirus', '#SocialDistancing', '#StayHomeSaveLives', '#NewProfilePic']",[],[],[]
1247854017096617986,False,2020-04-08 19:49:16," Ferreras pidiendo la dimisión de @salvadorilla por su gestión de la crisis del #COVID19 ¡¡CÍNICO!!

14.555 muertos 

#GobiernoCriminal
#GobiernoDimisiónYA https://twitter.com/elaguijon_/status/1247642322550116352 …",0,0,0,"{'hashtags': ['#COVID19', '#GobiernoCriminal', '#GobiernoDimisiónYA'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#GobiernoCriminal', '#GobiernoDimisiónYA']",[],[],[]
1247854016706600960,False,2020-04-08 19:49:16,"If this fight against #COVID19 is indeed a war as Trump says, then he is its first #warcriminal.",0,0,0,"{'hashtags': ['#COVID19', '#warcriminal'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#warcriminal']",[],[],[]
1247854016329068545,False,2020-04-08 19:49:16,"#Belgique - Grâce au #Covid19, l'Âge d'Or commencera en 2021 ! L'info ne vient pas de Mme #Irma, tarots et boule de cristal, foire du Midi, mais de notre très sérieuse #RTBF. Il faut donc le croire ! Alleluia ! https://www.rtbf.be/info/belgique/detail_le-v-de-l-economie-belge-a-cause-du-covid-19-8-de-chute-en-2020-rebond-de-8-6-en-2021?id=10478296 …",0,0,0,"{'hashtags': ['#Belgique', '#Covid19', '#Irma', '#RTBF'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Belgique', '#Covid19', '#Irma', '#RTBF']",[],[],[]
1247854014689148928,False,2020-04-08 19:49:15,"New guidelines issued by ILO and UNICEF call on enterprises to do more to support working families during the pandemic.  https://uni.cf/2JUBPQN 
#COVID19 #Family",0,0,0,"{'hashtags': ['#COVID19', '#Family'], 'urls': ['https://uni.cf/2JUBPQN'], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#Family']",['https://uni.cf/2JUBPQN'],[],[]
1247854013879660544,False,2020-04-08 19:49:15,#journeemondialedelasante Hommage aux #soignants #soignantes héroïques et aux personnes en premières lignes pendant cette crise #COVID19.  MERCI à toutes celles et ceux qui prennent soin de notre santé et font preuve d'un #courage sans faille  #CoopVSCovid,0,0,0,"{'hashtags': ['#journeemondialedelasante', '#soignants', '#soignantes', '#COVID19', '#courage', '#CoopVSCovid'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#journeemondialedelasante', '#soignants', '#soignantes', '#COVID19', '#courage', '#CoopVSCovid']",[],[],[]
1247854011564404741,False,2020-04-08 19:49:15,"#Científicos #argentinos #descifraron el #genoma del Covid-19 local
https://cunadelanoticia.com/?p=179303  #Coronavirus #COVID19 #CoronavirusArgentina #CuarentenaTotal pic.twitter.com/H3ZzrayEE7",0,0,0,"{'hashtags': ['#Científicos', '#argentinos', '#descifraron', '#genoma', '#Coronavirus', '#COVID19', '#CoronavirusArgentina', '#CuarentenaTotal'], 'urls': ['https://cunadelanoticia.com/?p=179303'], 'photos': ['https://pbs.twimg.com/media/EVFElHZWkAI9hnx.jpg'], 'videos': []}",#Covid19,"['#Científicos', '#argentinos', '#descifraron', '#genoma', '#Coronavirus', '#COVID19', '#CoronavirusArgentina', '#CuarentenaTotal']",['https://cunadelanoticia.com/?p=179303'],['https://pbs.twimg.com/media/EVFElHZWkAI9hnx.jpg'],[]
